file_number,message_id,topic,author,link,domain,top_level_domain
440594,message #987308,[CDO] Decomposing model into several repo & use same  DB,Eike Stepper,http://twitter.com/eikestepper,twitter.com,com
440604,message #987333,Questions about scoping,Frank Tagne,http://www.eclipse.org/forums/index.php/t/452495/,www.eclipse.org,org
440610,message #987351,eclipselink.ddl-generation and JTA datasources,Jorg Heymans,http://docs.oracle.com/cd/A91202_01/901_doc/java.901/a90188/trans.htm#1271171,docs.oracle.com,com
440611,message #987354,[CDO] Server does not send 'Respository ADDED' event,Eike Stepper,https://bugs.eclipse.org/bugs/show_bug.cgi?id=394555,bugs.eclipse.org,org
440611,message #987354,[CDO] Server does not send 'Respository ADDED' event,Eike Stepper,http://www.esc-net.de,www.esc-net.de,de
440611,message #987354,[CDO] Server does not send 'Respository ADDED' event,Eike Stepper,http://thegordian.blogspot.com,thegordian.blogspot.com,blogspot.com
440611,message #987354,[CDO] Server does not send 'Respository ADDED' event,Eike Stepper,http://twitter.com/eikestepper,twitter.com,com
440614,message #987384,Use BrowserHistory for Favourites,Lothar Werzinger,https://bugs.eclipse.org/bugs/show_bug.cgi?id=394401,bugs.eclipse.org,org
440614,message #987384,Use BrowserHistory for Favourites,Lothar Werzinger,https://bugs.eclipse.org/bugs/show_bug.cgi?id=389949,bugs.eclipse.org,org
440614,message #987384,Use BrowserHistory for Favourites,Ralf Sternberg,http://rap.eclipsesource.com/rapdemo/examples#tableviewer,rap.eclipsesource.com,com
440614,message #987384,Use BrowserHistory for Favourites,Ralf Sternberg,http://eclipsesource.com/blogs/,eclipsesource.com,com
440614,message #987384,Use BrowserHistory for Favourites,Ralf Sternberg,http://eclipsesource.com/services/rap/,eclipsesource.com,com
440619,message #987400,Missing focusLost when keyboard-triggering default button,Ivan Furnadjiev,http://eclipsesource.com/blogs/,eclipsesource.com,com
440619,message #987400,Missing focusLost when keyboard-triggering default button,Ivan Furnadjiev,http://eclipsesource.com/services/rap/,eclipsesource.com,com
440620,message #987410,Spring MVC - Register New Controllers programatically,Dmitry Sklyut,https://bugs.eclipse.org/bugs/show_bug.cgi?id=371379,bugs.eclipse.org,org
440622,message #987418,How is Apress RAP book up-to-date/outdated?,Libor Jelinek,http://www.apress.com/9781430218838,www.apress.com,com
440622,message #987418,How is Apress RAP book up-to-date/outdated?,Ralf Sternberg,http://eclipse.org/rap/support/,eclipse.org,org
440622,message #987418,How is Apress RAP book up-to-date/outdated?,Ralf Sternberg,http://eclipse.org/rap/noteworthy/,eclipse.org,org
440622,message #987418,How is Apress RAP book up-to-date/outdated?,Ralf Sternberg,http://eclipse.org/rap/developers-guide/,eclipse.org,org
440622,message #987418,How is Apress RAP book up-to-date/outdated?,Ralf Sternberg,http://eclipsesource.com/blogs/,eclipsesource.com,com
440622,message #987418,How is Apress RAP book up-to-date/outdated?,Ralf Sternberg,http://eclipsesource.com/services/rap/,eclipsesource.com,com
440628,message #987432,ATL plugin in Eclipse,Ola Missing name,http://www.eclipse.org/uml2/schemas/Standard/1,www.eclipse.org,org
440628,message #987432,ATL plugin in Eclipse,Beatus Ding,http://www.w3.org/2001/XMLSchema-instance,www.w3.org,org
440630,message #987437,[EMF] Notification.REMOVE_MANY not used.,Christophe Bouhier,http://modelmoo.blogspot.nl/2012/11/lazy-loading-cdo-backed-jface-viewer.html,modelmoo.blogspot.nl,blogspot.nl
440633,message #987445,Add GlassFish 3.1.2 Runtime to Eclipse Juno,Shelli Orton,http://stackoverflow.com/questions/9001120/glassfish-3-1-2-and-eclipse,stackoverflow.com,com
440633,message #987445,Add GlassFish 3.1.2 Runtime to Eclipse Juno,Shelli Orton,http://dlc.sun.com.edgesuite.net/glassfish/eclipse/indigo/plugins/,dlc.sun.com.edgesuite.net,net
440637,message #987470,[Acceleo] Metamodel URIs are not resolved by creating a new Acceleo generation file,Stephane Begaudeau,http://stephanebegaudeau.tumblr.com,stephanebegaudeau.tumblr.com,com
440637,message #987470,[Acceleo] Metamodel URIs are not resolved by creating a new Acceleo generation file,Stephane Begaudeau,http://docs.obeonetwork.com/acceleo,docs.obeonetwork.com,com
440638,message #987471,Refresh a report,nlajka -,https://birt.DOMAINNAME.com/reportname,birt.DOMAINNAME.com,com
440638,message #987471,Refresh a report,nlajka -,https://birt.DOMAINNAME.com/reportname&__overwrite=true&%22AuctionID%22=params,birt.DOMAINNAME.com,com
440638,message #987471,Refresh a report,nlajka -,https://birt.DOMAINNAME.com/MyReport?__overwrite=true&Parameter1=,birt.DOMAINNAME.com,com
440638,message #987471,Refresh a report,nlajka -,https://birt.DOMAINNAME.com/reportname?__overwrite=true&Param1=,birt.DOMAINNAME.com,com
440645,message #987495,do-while not work,Paul Bußmann,http://www.eclipse.org/forums/index.php/t/156519/,www.eclipse.org,org
440651,message #987533,Custom validator in launched Eclipse cannot find classes from project workspace sources,Espinosa CZ,https://bitbucket.org/espinosa/deepclonedsl/src/86cee21b23cf884bffce2d8140338e98123db7c7/src/my/home/dsl/validation/DeepCloneJavaValidator.java?at=master,bitbucket.org,org
440651,message #987533,Custom validator in launched Eclipse cannot find classes from project workspace sources,Espinosa CZ,https://bitbucket.org/espinosa/deepclonedsl/src/3f6ca054212223ccad2f43f7ec1c934e358f05f7/src/my/home/dsl/DeepClone.xtext?at=master,bitbucket.org,org
440651,message #987533,Custom validator in launched Eclipse cannot find classes from project workspace sources,Espinosa CZ,https://bitbucket.org/espinosa/deepclonedsl.tests/src/e89ce276a060641aac65ba0701d37a865edb69e6/src/my/home/dsl/deepclone/DeepCloneValidationTest.xtend?at=master,bitbucket.org,org
440651,message #987533,Custom validator in launched Eclipse cannot find classes from project workspace sources,Espinosa CZ,https://bitbucket.org/espinosa/deepclonedsl/src/f9e146b33aadaa70f26a900bc8cffe1b928ffc60/src/my/home/dsl/utils/ReflectionUtils.java?at=master,bitbucket.org,org
440653,message #987541,Jetty Hello World,Eban Escott,http://wiki.eclipse.org/Jetty/Tutorial/Jetty-OSGi_SDK#Setup_Jetty_and_a_first_Web-bundle,wiki.eclipse.org,org
440653,message #987541,Jetty Hello World,Eban Escott,http://wiki.eclipse.org/Jetty/Feature/Jetty_OSGi#Jetty_bootstrapping_in_OSGi,wiki.eclipse.org,org
440654,message #987543,Getting Started,Ivan Furnadjiev,http://eclipsesource.com/blogs/,eclipsesource.com,com
440654,message #987543,Getting Started,Ivan Furnadjiev,http://eclipsesource.com/services/rap/,eclipsesource.com,com
440654,message #987543,Getting Started,Ivan Furnadjiev,http://www.eclipse.org/rap/downloads/,www.eclipse.org,org
440657,message #987567,Could not find agent library on the library path or in the local directory: JPIBootLoader,Torsten Stolpmann,http://www.eclipse.org/forums/index.php/m/510479/,www.eclipse.org,org
440666,message #987609,[Data Binding] Binding depends on another binding,Simon Scholz,http://bingjava.appspot.com/snippet.jsp?id=514,bingjava.appspot.com,appspot.com
440671,message #987619,Features not showing Icons,Wim Jongman,http://ekkescorner.wordpress.com/2010/06/13/brand-your-feature-and-be-part-of-about-eclipse/,ekkescorner.wordpress.com,com
440677,message #987653,ManyToOne and JoinTable,Sergio a,https://bugs.eclipse.org/bugs/show_bug.cgi?id=395739,bugs.eclipse.org,org
440681,message #987675,Trigger UI update with javascript,Ralf Sternberg,http://eclipsesource.com/blogs/,eclipsesource.com,com
440681,message #987675,Trigger UI update with javascript,Ralf Sternberg,http://eclipsesource.com/services/rap/,eclipsesource.com,com
440684,message #987685,How do I find the appropriate Eclipse Git repository?,Dani Megert,http://www.eclipse.org/downloads/,www.eclipse.org,org
440684,message #987685,How do I find the appropriate Eclipse Git repository?,Dani Megert,http://download.eclipse.org/egit/updates-nightly,download.eclipse.org,org
440685,message #987690,[CDO] CDO 4.1 &amp; 4.2 compatibility with older Eclipse versions,Alex Lagarde,http://www.eclipse.org/projects/project-plan.php?projectid=modeling.emf.cdo#target_environments,www.eclipse.org,org
440685,message #987690,[CDO] CDO 4.1 &amp; 4.2 compatibility with older Eclipse versions,Eike Stepper,http://www.eclipse.org/cdo/downloads,www.eclipse.org,org
440685,message #987690,[CDO] CDO 4.1 &amp; 4.2 compatibility with older Eclipse versions,Eike Stepper,http://www.eclipse.org/forums/index.php?t=getfile&amp,www.eclipse.org,org
440685,message #987690,[CDO] CDO 4.1 &amp; 4.2 compatibility with older Eclipse versions,Eike Stepper,http://www.esc-net.de,www.esc-net.de,de
440685,message #987690,[CDO] CDO 4.1 &amp; 4.2 compatibility with older Eclipse versions,Eike Stepper,http://thegordian.blogspot.com,thegordian.blogspot.com,blogspot.com
440685,message #987690,[CDO] CDO 4.1 &amp; 4.2 compatibility with older Eclipse versions,Eike Stepper,http://twitter.com/eikestepper,twitter.com,com
440689,message #987715,[CDO] Problem with concurrent read and write threads,Eike Stepper,http://www.esc-net.de,www.esc-net.de,de
440689,message #987715,[CDO] Problem with concurrent read and write threads,Eike Stepper,http://thegordian.blogspot.com,thegordian.blogspot.com,blogspot.com
440689,message #987715,[CDO] Problem with concurrent read and write threads,Eike Stepper,http://twitter.com/eikestepper,twitter.com,com
440690,message #987716,[CDO] Problem with concurrent read and write threads,Eike Stepper,http://www.esc-net.de,www.esc-net.de,de
440690,message #987716,[CDO] Problem with concurrent read and write threads,Eike Stepper,http://thegordian.blogspot.com,thegordian.blogspot.com,blogspot.com
440690,message #987716,[CDO] Problem with concurrent read and write threads,Eike Stepper,http://twitter.com/eikestepper,twitter.com,com
440690,message #987716,[CDO] Problem with concurrent read and write threads,Silvestre Martins,http://www.eclipse.org/forums/index.php/t/440689/,www.eclipse.org,org
440691,message #987717,Default Button problems on a Composite in Juno,Brian Fitzpatrick,https://bugs.eclipse.org/bugs/show_bug.cgi?id=329926,bugs.eclipse.org,org
440692,message #987722,making birtviewer 3.7.1 compatible for IE9,birt user,https://bugs.eclipse.org/bugs/show_bug.cgi?id=350736,bugs.eclipse.org,org
440695,message #987727,How to @Inject a service into a called object,Jeff Rickard,http://www.eclipse.org/forums/index.php/m/982712/,www.eclipse.org,org
440696,message #987735,"Indexer ""crashes"" at simple example",Yevgeny Shifrin,https://bugs.eclipse.org/bugs/query.cgi?product=CDT,bugs.eclipse.org,org
440696,message #987735,"Indexer ""crashes"" at simple example",Enis Bayramoglu,https://bugs.eclipse.org/bugs/show_bug.cgi?id=395552,bugs.eclipse.org,org
440697,message #987742,Java compiler conflict?,Dani Megert,https://bugs.eclipse.org/396299,bugs.eclipse.org,org
440705,message #987766,[CDO] Comparing object ids with OCL query,Eike Stepper,http://www.esc-net.de,www.esc-net.de,de
440705,message #987766,[CDO] Comparing object ids with OCL query,Eike Stepper,http://thegordian.blogspot.com,thegordian.blogspot.com,blogspot.com
440705,message #987766,[CDO] Comparing object ids with OCL query,Eike Stepper,http://twitter.com/eikestepper,twitter.com,com
440705,message #987766,[CDO] Comparing object ids with OCL query,Warwick Burrows,http://www.eclipse.org/forums/index.php/mv/msg/377889/915628/#msg_915628,www.eclipse.org,org
440705,message #987766,[CDO] Comparing object ids with OCL query,Warwick Burrows,https://bugs.eclipse.org/bugs/show_bug.cgi?id=389826,bugs.eclipse.org,org
440706,message #987772,Context initialisation failed,Eban Escott,http://www.eclipse.org/forums/index.php/t/204946/,www.eclipse.org,org
440707,message #987774,Update Site for org.eclipse.wst.ws_ui.feature,David Williams,http://download.eclipse.org/webtools/repository/juno,download.eclipse.org,org
440709,message #987778,Unexpected return value from MessageBox.open(),Grant Gayed,https://bugs.eclipse.org/bugs/show_bug.cgi?id=395413,bugs.eclipse.org,org
440710,message #987784,Android Interaction Flow,Russell Bateman,http://www.eclipse.org/forums/index.php/t/225513/,www.eclipse.org,org
440712,message #987805,Separate view model and business model,John Mark,http://www.eclipse.org/jwt/,www.eclipse.org,org
440717,message #987818,Embedded editor is missing some functionality,Sebastian Zarnekow,http://xtext.itemis.com,xtext.itemis.com,com
440719,message #987830,[CSS] How to import another css into my theme?,Francis Delsinnes,http://www.westciv.com/style_master/academy/browser_support/basic_concepts.html,www.westciv.com,com
440719,message #987830,[CSS] How to import another css into my theme?,Cole Markham,http://eclipse.org/rap/developers-guide/devguide.php?topic=rwt/theming.html&version=1.5,eclipse.org,org
440720,message #987833,file parsing,Christian Dietrich,http://xtext.itemis.com,xtext.itemis.com,com
440720,message #987833,file parsing,Christian Dietrich,http://christiandietrich.wordpress.com/2011/10/15/xtext-calling-the-gen,christiandietrich.wordpress.com,com
440721,message #987835,Gemini JPA and JNDI non jta DataSource,Michael Keith,http://www.eclipse.org/forums/index.php/mv/msg/242860/989315/#msg_989315,www.eclipse.org,org
440723,message #987841,Debugging: model definition for transformation vs. input,Ed Willink,http://wiki.eclipse.org/Modeling_Project_Builds/Utilities,wiki.eclipse.org,org
440724,message #987843,storeValue action not working,Achim Loerke,http://docs.oracle.com/javase/7/docs/api/javax/swing/JSpinner.html,docs.oracle.com,com
440726,message #987846,Test my grammar,Sebastian Zarnekow,http://www.eclipse.org/Xtext/documentation.html#TutorialUnitTests,www.eclipse.org,org
440726,message #987846,Test my grammar,Sebastian Zarnekow,http://xtext.itemis.com,xtext.itemis.com,com
440727,message #987848,Themes in RAP 2.0 M3,Ivan Furnadjiev,http://help.eclipse.org/juno/topic/org.eclipse.rap.help/help/html/advanced/application-configuration.html,help.eclipse.org,org
440727,message #987848,Themes in RAP 2.0 M3,Ivan Furnadjiev,http://help.eclipse.org/juno/topic/org.eclipse.rap.help/help/html/advanced/application-setup.html,help.eclipse.org,org
440727,message #987848,Themes in RAP 2.0 M3,Ivan Furnadjiev,http://eclipsesource.com/blogs/,eclipsesource.com,com
440727,message #987848,Themes in RAP 2.0 M3,Ivan Furnadjiev,http://eclipsesource.com/services/rap/,eclipsesource.com,com
440728,message #987850,Build the descriptions index differently,Jan Koehnlein,http://xtext.itemis.com,xtext.itemis.com,com
440731,message #987857,'Child Meta Feature' must reference 'Meta Class' or its sub-classes,Mary P.,http://www.omg.org/XMI,www.omg.org,org
440731,message #987857,'Child Meta Feature' must reference 'Meta Class' or its sub-classes,Mary P.,http://www.w3.org/2001/XMLSchema-instance,www.w3.org,org
440731,message #987857,'Child Meta Feature' must reference 'Meta Class' or its sub-classes,Mary P.,http://www.eclipse.org/emf/2002/Ecore,www.eclipse.org,org
440731,message #987857,'Child Meta Feature' must reference 'Meta Class' or its sub-classes,Mary P.,http://www.eclipse.org/emf/2002/Ecore#//EString,www.eclipse.org,org
440731,message #987857,'Child Meta Feature' must reference 'Meta Class' or its sub-classes,Patrick Tessier,http://www.eclipse.org/modeling/mdt/papyrus/usersTutorials/resources/PapyrusUserGuideSeries_AboutUMLProfile_v1.0.0_d20120606.pdf,www.eclipse.org,org
440732,message #987868,Controlling user access to web reports,Sapphie Missing name,https://sites.google.com/site/dynamicdatamining/birt/birt-viewer-security,sites.google.com,com
440732,message #987868,Controlling user access to web reports,Sapphie Missing name,http://www.birt-exchange.org/org/devshare/designing-birt-reports/1542-data-engine-api-to-check-data-set-values/,www.birt-exchange.org,org
440736,message #987885,Import declarations missing in Outline,Paul Robinson,https://bugs.eclipse.org/bugs/show_bug.cgi?id=429419,bugs.eclipse.org,org
440737,message #987891,Creating/Loading (Legacy) UML Resources,Kenn Hussey,https://bugs.eclipse.org/bugs/show_bug.cgi?id=389542,bugs.eclipse.org,org
440737,message #987891,Creating/Loading (Legacy) UML Resources,Kenn Hussey,https://bugs.eclipse.org/bugs/show_bug.cgi?id=390951,bugs.eclipse.org,org
440740,message #987903,Cant get AVD to work...,Russell Bateman,http://www.eclipse.org/forums/index.php/t/225513/,www.eclipse.org,org
440749,message #987923,Regex based file filter for Gcov coverage outputs,Xavier Raynaud,http://help.eclipse.org/juno/topic/org.eclipse.platform.doc.user/images/error_log.png,help.eclipse.org,org
440749,message #987923,Regex based file filter for Gcov coverage outputs,Xavier Raynaud,https://bugs.eclipse.org/bugs/show_bug.cgi?id=395733,bugs.eclipse.org,org
440750,message #987925,Deploy Xtext as Standalone jar,Andrea Margheri,http://zarnekow.blogspot.it/2010/06/how-to-deploy-xtext-standalone.html,zarnekow.blogspot.it,blogspot.it
440751,message #987926,Need hover for keyword or block of elements,Henrik Lindberg,https://github.com/cloudsmith/geppetto/tree/master/org.cloudsmith.geppetto.pp.dsl.ui/src/org/cloudsmith/geppetto/pp/dsl/ui/editor/hover,github.com,com
440751,message #987926,Need hover for keyword or block of elements,Sebastian Zarnekow,http://xtext.itemis.com,xtext.itemis.com,com
440818,message #988151,dynamically add part to partStack,Sopot Cela,https://github.com/semanticsoft/vaaclipse/blob/master/org.semanticsoft.vaaclipse.demo.contacts/src/org/semanticsoft/vaaclipse/demo/handlers/NewContactHandler.java,github.com,com
440821,message #988162,Eclipse cannot find my libraries,Axel Mueller,http://wiki.eclipse.org/CDT/User/FAQ#Adding_C.2FC.2B.2B_External_Libraries,wiki.eclipse.org,org
440830,message #988181,Re: dynamically add part to partStack,Sopot Cela,https://github.com/semanticsoft/vaaclipse/blob/master/org.semanticsoft.vaaclipse.demo.contacts/src/org/semanticsoft/vaaclipse/demo/handlers/NewContactHandler.java,github.com,com
440835,message #988190,Re: dynamically add part to partStack,Sopot Cela,https://github.com/semanticsoft/vaaclipse/blob/master/org.semanticsoft.vaaclipse.demo.contacts/src/org/semanticsoft/vaaclipse/demo/handlers/NewContactHandler.java,github.com,com
440835,message #988190,Re: dynamically add part to partStack,Aljoscha Steffens,http://www.vogella.com/articles/EclipseRCP/article.html#modeldynamics_example2,www.vogella.com,com
440835,message #988190,Re: dynamically add part to partStack,Aljoscha Steffens,http://www.vogella.com/articles/Eclipse4Editor/article.html#eclipse4editor,www.vogella.com,com
440835,message #988190,Re: dynamically add part to partStack,Aljoscha Steffens,http://www.vogella.com/articles/Eclipse4Services/article.html#selectedservices_partservice,www.vogella.com,com
440835,message #988190,Re: dynamically add part to partStack,Lars Vogel,http://www.vogella.com/articles/EclipseRCP/article.html#model_supplementary,www.vogella.com,com
440838,message #988197,ModelingAssistant Popup for ShapeCompartments,Ralph Gerbig,http://code.google.com/a/eclipselabs.org/p/melanie/source/browse/de.uni_mannheim.informatik.swt.models.plm.diagram/custom-src/de/uni_mannheim/informatik/swt/models/plm/diagram/custom/popupbartools/editpolicy/PLMModelElementPopupBarEditPolicy.java,code.google.com,com
440838,message #988197,ModelingAssistant Popup for ShapeCompartments,Ralph Gerbig,http://code.google.com/a/eclipselabs.org/p/melanie/source/browse/de.uni_mannheim.informatik.swt.models.plm.diagram/custom-src/de/uni_mannheim/informatik/swt/models/plm/diagram/custom/popupbartools/InstantiatatePopupBarTool.java,code.google.com,com
440838,message #988197,ModelingAssistant Popup for ShapeCompartments,Ralph Gerbig,http://code.google.com/a/eclipselabs.org/p/melanie/source/browse/de.uni_mannheim.informatik.swt.models.gmf/templates/aspects/impl/diagram/editparts/CompartmentEditPart.xpt,code.google.com,com
440838,message #988197,ModelingAssistant Popup for ShapeCompartments,Ralph Gerbig,http://code.google.com/a/eclipselabs.org/p/melanie/source/browse/de.uni_mannheim.informatik.swt.models.gmf/templates/aspects/impl/diagram/editparts/NodeEditPart.xpt,code.google.com,com
440838,message #988197,ModelingAssistant Popup for ShapeCompartments,Ralph Gerbig,http://www.bonitasoft.org/blog/eclipse/customize-your-gmf-editor-by-customizing-templates/,www.bonitasoft.org,org
440844,message #988212,[CDO] CDO Migrate and EMF Model Change Support,Eike Stepper,http://www.esc-net.de,www.esc-net.de,de
440844,message #988212,[CDO] CDO Migrate and EMF Model Change Support,Eike Stepper,http://thegordian.blogspot.com,thegordian.blogspot.com,blogspot.com
440844,message #988212,[CDO] CDO Migrate and EMF Model Change Support,Eike Stepper,http://twitter.com/eikestepper,twitter.com,com
440847,message #988223,Is there some animation support in e4?,Thomas Schindl,http://www.efxclipse.org/,www.efxclipse.org,org
440847,message #988223,Is there some animation support in e4?,Thomas Schindl,http://tomsondev.bestsolution.at/2012/10/29/eclipsecon-javafx-demo-app-videos/,tomsondev.bestsolution.at,at
440847,message #988223,Is there some animation support in e4?,Thomas Schindl,https://github.com/tomsontom/e-fx-clipse/tree/master/at.bestsolution.efxclipse.runtime.di,github.com,com
440847,message #988223,Is there some animation support in e4?,Thomas Schindl,http://tomsondev.bestsolution.at/2012/06/05/almost-totally-crazy/,tomsondev.bestsolution.at,at
440847,message #988223,Is there some animation support in e4?,Thomas Schindl,http://tomsondev.bestsolution.at/2012/11/21/animating-the-javafx-piechart-a-bit/,tomsondev.bestsolution.at,at
440848,message #988225,Creating a DITA topic; DITA attribute editing,Florian Thienel,https://hudson.eclipse.org/hudson/job/mylyn-docs-vex.ci/lastSuccessfulBuild/artifact/org.eclipse.vex.repository/target/site,hudson.eclipse.org,org
440849,message #988228,Starting process using JMS Trigger,Robert Emsbach,https://infinity.sungard.com/documentation/stardust/7.0/topic/org.eclipse.stardust.docs.dev/html/handbooks/modelling/mg-integration-6.htm?resultof=%22jms%22%20%22jm%22%20,infinity.sungard.com,com
440849,message #988228,Starting process using JMS Trigger,Robert Emsbach,https://infinity.sungard.com/documentation/stardust/7.0/topic/org.eclipse.stardust.docs.dev/html/handbooks/modelling/mg-defdesk-11.htm,infinity.sungard.com,com
440849,message #988228,Starting process using JMS Trigger,Robert Emsbach,http://wiki.eclipse.org/Stardust/Knowledge_Base/Integration/Events/Trigger_Types,wiki.eclipse.org,org
440849,message #988228,Starting process using JMS Trigger,Robert Emsbach,http://wiki.eclipse.org/Stardust/Knowledge_Base/Integration/Camel/Email_Trigger_with_Process_Attachments#IPPProcessRouter_Bean,wiki.eclipse.org,org
440849,message #988228,Starting process using JMS Trigger,Jan Hendrik Scheufen,http://activemq.apache.org/message-redelivery-and-dlq-handling.html,activemq.apache.org,org
440849,message #988228,Starting process using JMS Trigger,Jan Hendrik Scheufen,http://camel.apache.org/defaulterrorhandler.html,camel.apache.org,org
440849,message #988228,Starting process using JMS Trigger,Jan Hendrik Scheufen,http://camel.apache.org/dead-letter-channel.html,camel.apache.org,org
440857,message #988253,"Throws unexpected ""Graphic is diposed"" exception",Ivan Furnadjiev,http://eclipsesource.com/blogs/,eclipsesource.com,com
440857,message #988253,"Throws unexpected ""Graphic is diposed"" exception",Ivan Furnadjiev,http://eclipsesource.com/services/rap/,eclipsesource.com,com
440859,message #988274,Unit tests for Eclipse SDK itself,Stephan Herrmann,http://git.eclipse.org/c/jdt,git.eclipse.org,org
440860,message #988295,Maven-jobs: Use POM definitions for email notifications - how to do?,Winston Prakash,https://bugs.eclipse.org/bugs/enter_bug.cgi?product=Hudson,bugs.eclipse.org,org
440862,message #988307,LTW not working in Eclipse Juno,Helge Mising name,http://java.dzone.com/articles/aspect-oriented-programming,java.dzone.com,com
440862,message #988307,LTW not working in Eclipse Juno,Helge Mising name,http://wiki.eclipse.org/Equinox_Weaving_QuickStart,wiki.eclipse.org,org
440863,message #988309,Helper functions in OCL constraints,Cássio Santos,http://help.eclipse.org/helios/index.jsp?topic=/org.eclipse.ocl.doc/tutorials/oclinecore/oclInEcoreTutorial.html,help.eclipse.org,org
440868,message #988334,After renaming project old workspace remains on the filesystem,Winston Prakash,https://bugs.eclipse.org/bugs/enter_bug.cgi?product=Hudson,bugs.eclipse.org,org
440870,message #988340,Eclipse freezes when opening XML schema Editor,Nitin Dahyabhai,https://bugs.eclipse.org/bugs/show_bug.cgi?id=153936,bugs.eclipse.org,org
440872,message #988344,[Teneo] Using @Embedded,Martin Taal,http://www.eclipse.org/emf/2003/XMLType#string,www.eclipse.org,org
440872,message #988344,[Teneo] Using @Embedded,Martin Taal,http://example.com/newbury,example.com,com
440872,message #988344,[Teneo] Using @Embedded,Martin Taal,http://wiki.eclipse.org/Teneo/Hibernate/Extensions,wiki.eclipse.org,org
440873,message #988346,BIRT Runtime on Solaris Sparc,Eric W,https://bugs.eclipse.org/bugs/show_bug.cgi?id=395753,bugs.eclipse.org,org
440874,message #988348,[CDO] launch error with offline example,Eike Stepper,http://www.esc-net.de,www.esc-net.de,de
440874,message #988348,[CDO] launch error with offline example,Eike Stepper,http://thegordian.blogspot.com,thegordian.blogspot.com,blogspot.com
440874,message #988348,[CDO] launch error with offline example,Eike Stepper,http://twitter.com/eikestepper,twitter.com,com
440880,message #988386,cannot skip components during materialization,Lorenzo Bettini,http://www.lorenzobettini.it,www.lorenzobettini.it,it
440880,message #988386,cannot skip components during materialization,Lorenzo Bettini,http://www.purplesucker.com,www.purplesucker.com,com
440880,message #988386,cannot skip components during materialization,Lorenzo Bettini,http://www.myspace.com/supertrouperabba,www.myspace.com,com
440880,message #988386,cannot skip components during materialization,Lorenzo Bettini,http://tronprog.blogspot.com,tronprog.blogspot.com,blogspot.com
440880,message #988386,cannot skip components during materialization,Lorenzo Bettini,http://longlivemusic.blogspot.com,longlivemusic.blogspot.com,blogspot.com
440880,message #988386,cannot skip components during materialization,Lorenzo Bettini,http://www.gnu.org/software/src-highlite,www.gnu.org,org
440880,message #988386,cannot skip components during materialization,Lorenzo Bettini,http://www.gnu.org/software/gengetopt,www.gnu.org,org
440880,message #988386,cannot skip components during materialization,Lorenzo Bettini,http://www.gnu.org/software/gengen,www.gnu.org,org
440880,message #988386,cannot skip components during materialization,Lorenzo Bettini,http://doublecpp.sourceforge.net,doublecpp.sourceforge.net,net
440881,message #988391,Unable to run maven in root of checkout,Niklaus Giger,http://wiki.eclipse.org/Jubula/JubulaContribGuid,wiki.eclipse.org,org
440881,message #988391,Unable to run maven in root of checkout,Niklaus Giger,http://cwiki.apache.org/confluence/display/MAVEN/MissingProjectException,cwiki.apache.org,org
440882,message #988396,Visual Editor,Stephan Herrmann,http://www.eclipse.org/forums/index.php/m/673486/,www.eclipse.org,org
440883,message #988397,Juno CDT launching failed,Axel Mueller,http://help.eclipse.org/juno/topic/org.eclipse.cdt.doc.user/tasks/cdt_o_run_config.htm?cp=11_3_5_0,help.eclipse.org,org
440888,message #988414,set report parameter in script,Jason Weathersby,http://www.eclipse.org/birt/phoenix/project/notable2.5.php#jump_2,www.eclipse.org,org
440889,message #988425,EXIT 13,Russell Bateman,http://wiki.eclipse.org/Eclipse.ini,wiki.eclipse.org,org
440891,message #988431,Future of Project,Robert Brodt,http://wiki.eclipse.org/Development_Resources,wiki.eclipse.org,org
440904,message #988488,"Mechanism to provide IAdapterFactory for classes, not instances?",Dirk Fauth,http://www.vogella.com/articles/Eclipse4Renderer/article.html,www.vogella.com,com
440906,message #988498,Check if a feature matches one among more terminals,Sebastian Zarnekow,http://xtext.itemis.com,xtext.itemis.com,com
440908,message #988502,Using EMF/GWT with Juno SR1,Vincenzo Caselli,http://wiki.eclipse.org/EMF/GWT,wiki.eclipse.org,org
440908,message #988502,Using EMF/GWT with Juno SR1,Vincenzo Caselli,http://dl.google.com/eclipse/plugin/4.2,dl.google.com,com
440908,message #988502,Using EMF/GWT with Juno SR1,Ed Merks,https://bugs.eclipse.org/bugs/show_bug.cgi?id=390939,bugs.eclipse.org,org
440908,message #988502,Using EMF/GWT with Juno SR1,Vincenzo Caselli,https://bugs.eclipse.org/bugs/show_bug.cgi?id=395499,bugs.eclipse.org,org
440908,message #988502,Using EMF/GWT with Juno SR1,Vincenzo Caselli,http://download.eclipse.org/releases/kepler,download.eclipse.org,org
440908,message #988502,Using EMF/GWT with Juno SR1,Guillaume Hillairet,http://download.eclipse.org/modeling/emf/emf/updates/2.8/,download.eclipse.org,org
440911,message #988516,@Consumes & @Produces,Gunnar Wagenknecht,http://wagenknecht.org/,wagenknecht.org,org
440913,message #988521,[CDO] Install CDO Server in linux,Eike Stepper,http://www.esc-net.de,www.esc-net.de,de
440913,message #988521,[CDO] Install CDO Server in linux,Eike Stepper,http://thegordian.blogspot.com,thegordian.blogspot.com,blogspot.com
440913,message #988521,[CDO] Install CDO Server in linux,Eike Stepper,http://twitter.com/eikestepper,twitter.com,com
